"Incident_ID","Incident_Date","Incident_Time","State_Name","City_or_County","Business_or_Location_Name","Address","Latitude","Longitude","Victims_Killed","Victims_Injured","Suspects_Killed","Suspects_Injured","Suspects_Arrested","Incident_Characteristics","Year","Month","Day"
171778,2014-08-08,"","Wisconsin","Milwaukee","","3000 block of N. 28th Street ",43.0735,-87.9483,0,4,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","8",8
170704,2014-08-06,"","California","Bakersfield","","1700 block of Quincy Street ",35.3815,-118.974,3,1,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","8",6
169326,2014-08-04,"","Georgia","Atlanta","","1100 block of Joseph E. Boone Boulevard NW",33.7635,-84.4235,0,5,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","8",4
168844,2014-08-03,"","Virginia","Culpeper","","14458 Rixeyville Rd",38.5631,-77.9829,5,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)
Suicide^
Murder/Suicide
Mass Murder (4+ deceased victims excluding the subject/suspect/perpetrator , one location)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Domestic Violence","2014","8",3
168551,2014-08-03,"","Texas","Humble","Boss Night Club","3403 FM 1960",30.0195,-95.3757,0,7,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Bar/club incident - in or around establishment","2014","8",3
169024,2014-08-03,"","Tennessee","Columbia","","East 9th Street and Bridge Street",35.6117,-87.0298,0,5,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","8",3
168786,2014-08-03,"","Missouri","Saint Louis","","5200 block of Thekla ",38.6904,-90.2434,0,5,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","8",3
167872,2014-08-02,"","Texas","Dallas","","5125 Wynell Street",32.6865,-96.7828,3,1,0,0,1,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Drug involvement","2014","8",2
168307,2014-08-02,"","Pennsylvania","Pittsburgh","","Penn Avenue and 29th Street",40.4578,-79.9742,1,5,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Bar/club incident - in or around establishment","2014","8",2
168169,2014-08-02,"","Massachusetts","New Bedford","","Acushnet Avenue",41.6872,-70.9263,0,7,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Bar/club incident - in or around establishment","2014","8",2
167649,2014-08-01,"","Pennsylvania","Philadelphia","","1500 block of South Etting Street",39.9345,-75.19,1,3,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","8",1
176329,2014-07-30,"7:00 AM","North Carolina","Hope Mills","Crystal Springs Mobile Home Park","5109 New Moon Dr",34.9687,-78.9217,2,4,1,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Officer Involved Incident
Officer Involved Shooting - Officer shot
Officer Involved Shooting - subject/suspect/perpetrator killed
Defensive Use
Drive-by (car to street, car to car)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Shootout (where VENN diagram of shooters and victims overlap)
Domestic Violence
Assault weapon (AR-15, AK-47, and ALL variants defined by law enforcement)","2014","7",30
165856,2014-07-28,"","Pennsylvania","Philadelphia","","4900 block of North Front Street",40.0247,-75.1239,1,4,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","7",28
165089,2014-07-27,"","Missouri","Saint Louis","","2000 block of East John Avenue",38.6717,-90.2098,0,5,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","7",27
164513,2014-07-26,"11:30 PM","Maine","Saco","RiverView apartment complex","35 Water Street",43.4981,-70.449,4,0,1,0,0,"Shot - Dead (murder, accidental, or suicide)
Suicide^
Murder/Suicide
Child Involved Incident
Child killed (not child shooter)
Mass Murder (4+ deceased victims excluding the subject/suspect/perpetrator , one location)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Domestic Violence
Family annihilation","2014","7",26
166970,2014-07-26,"11:26 PM","Arkansas","Pine Bluff","","Third Ave and Redbud St",34.2147,-91.9956,1,3,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","7",26
163930,2014-07-26,"","Georgia","Sylvester","","Royal Street",31.531,-83.8221,0,8,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","7",26
163874,2014-07-25,"","Illinois","Chicago","","700 S California Ave",41.8727,-87.6963,1,6,0,0,3,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Drive-by (car to street, car to car)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Gang involvement","2014","7",25
162687,2014-07-23,"","Pennsylvania","Braddock","","700 block of Hickory St",40.4059,-79.8612,0,4,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","7",23
161302,2014-07-21,"","New Jersey","Irvington","","36 Welland Avenue",40.7172,-74.2289,0,6,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","7",21
162008,2014-07-21,"","Tennessee","Memphis","","300 block of Foote Park Lane",35.1329,-90.0452,0,4,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","7",21
161063,2014-07-20,"5:00 AM","Nevada","Las Vegas","","3400 block of N Rancho Dr",36.2207,-115.215,1,3,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Drive-by (car to street, car to car)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
House party / Block Party / Park Party","2014","7",20
160998,2014-07-20,"","Illinois","East Saint Louis","Metro East Night Club","5103 block of Bunkum Rd",38.6234,-90.0958,1,3,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","7",20
160488,2014-07-19,"","Illinois","Chicago","","1300 North Mason Avenue",41.9044,-87.7743,0,4,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","7",19
159291,2014-07-13,"","District of Columbia","Washington","","1700 block of Lincoln Rd NE",38.9127,-77.0086,0,4,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","7",13
158387,2014-07-13,"1:15 AM","California","Sacramento","Hookah Lounge and 1 Stop Liquor","1972 Fulton Ave",38.6008,-121.401,1,4,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","7",13
158589,2014-07-13,"","Connecticut","Stamford","","84 West Park Place",41.0535,-73.5423,0,5,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","7",13
158306,2014-07-13,"","Washington","Skyway","","12600 Renton Avenue South ",47.4904,-122.239,0,5,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","7",13
157857,2014-07-12,"","California","Pasadena","","1700 block of Summit Avenue",34.1751,-118.147,3,2,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","7",12
157580,2014-07-11,"","Illinois","Chicago","","5200 West Quincy Street",41.8777,-87.755,1,3,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Drive-by (car to street, car to car)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","7",11
156670,2014-07-09,"","Texas","Spring","","711 Leaflet Ln",30.0405,-95.4424,6,1,0,0,1,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Home Invasion
Home Invasion - Resident killed
Officer Involved Incident
Officer Involved Shooting - subject/suspect/perpetrator surrender at standoff
Mass Murder (4+ deceased victims excluding the subject/suspect/perpetrator , one location)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Criminal act with stolen gun","2014","7",9
156468,2014-07-08,"","Rhode Island","Providence","","35 March Street",41.8413,-71.4255,0,5,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","7",8
162305,2014-07-07,"","Kentucky","Stopover","","KY 194E",37.5141,-82.0858,0,4,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","7",7
155943,2014-07-07,"","California","San Bernardino","","312  E Baseline Street ",34.1214,-117.278,1,4,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","7",7
156125,2014-07-06,"","Florida","Miami","","NW 20th Ave and NW 62nd St",25.8316,-80.23,2,2,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","7",6
155412,2014-07-06,"","Missouri","Saint Louis","","4600 block of Natural Bridge Avenue",38.6717,-90.2419,0,4,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","7",6
155755,2014-07-06,"","New York","Buffalo","","100 block of Erb Street",42.9209,-78.8002,0,4,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","7",6
154971,2014-07-05,"3:00 AM","Oregon","Portland","Soobie's Bar and Grill Strip Club","333 SE 122nd Ave",45.5199,-122.538,1,4,0,0,1,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Bar/club incident - in or around establishment
Gang involvement","2014","7",5
158055,2014-07-05,"","Illinois","Centreville","","4700 Piggott Avenue",38.5801,-90.1232,0,5,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","7",5
154834,2014-07-05,"","Virginia","Norfolk","","861 W. 36th Street",36.8784,-76.2968,0,7,0,0,0,"Shot - Wounded/Injured
Drive-by (car to street, car to car)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","7",5
154803,2014-07-05,"","Texas","Houston","","1700 Almeda-Genoa",29.6121,-95.3957,0,6,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","7",5
154721,2014-07-05,"","Indiana","Indianapolis","","Broad Ripple Avenue",39.8686,-86.1313,0,7,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Bar/club incident - in or around establishment","2014","7",5
154844,2014-07-04,"","Virginia","Norfolk","","1722 Thurgood Street",36.8259,-76.2624,0,5,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Hate crime","2014","7",4
156834,2014-07-02,"","Pennsylvania","Chester","","1400 block of West Congress Street",39.8531,-75.3584,0,5,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Gang involvement","2014","7",2
153275,2014-06-30,"","Kentucky","Lexington","","Scottsdale Circle",38.076,-84.4781,1,3,0,0,1,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Home Invasion
Home Invasion - Resident killed
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","6",30
152468,2014-06-29,"","Louisiana","New Orleans","","700 block of Bourbon St",29.9586,-90.0655,1,9,0,0,1,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","6",29
153648,2014-06-29,"","Missouri","Saint Louis","","2800 block of Dayton",38.6419,-90.216,0,4,0,0,0,"Shot - Wounded/Injured
Drive-by (car to street, car to car)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","6",29
152693,2014-06-29,"","California","Los Angeles","","1100 block of North Vermont Avenue",34.0912,-118.291,1,5,0,0,1,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Bar/club incident - in or around establishment","2014","6",29
152960,2014-06-28,"","California","Antioch","","5500 Cedar Point Way",37.9565,-121.757,0,7,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","6",28
153578,2014-06-28,"","New York","Manhattan","","Fifth Avenue and West 139th Street",40.8153,-73.9358,0,4,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","6",28
152722,2014-06-27,"","California","San Diego","","1600 block of Cathy Street",32.5866,-117.094,1,3,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","6",27
157018,2014-06-26,"","Michigan","Detroit","","Grand St",42.3936,-83.1258,2,2,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","6",26
151659,2014-06-26,"","Wisconsin","Milwaukee","","24th and Locust",43.0715,-87.9424,0,5,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Domestic Violence","2014","6",26
151475,2014-06-25,"","Massachusetts","Lowell","","Midland Street",42.6235,-71.3269,0,5,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","6",25
150299,2014-06-24,"","Florida","Miami","","Northwest 12th Avenue and 65th Street",25.8343,-80.2167,2,7,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Assault weapon (AR-15, AK-47, and ALL variants defined by law enforcement)","2014","6",24
154136,2014-06-22,"","California","Windsor","","Windsor Avenue",38.5482,-122.819,1,3,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Gang involvement
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","6",22
150344,2014-06-21,"","Tennessee","Memphis","","2119 East Alcy Road",35.0782,-89.9923,0,5,0,0,7,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Gang involvement","2014","6",21
149954,2014-06-21,"3:20 AM","District of Columbia","Washington","","Florida Ave NW and U St NW",38.917,-77.024,0,4,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","6",21
157013,2014-06-20,"","Maryland","Seat Pleasant","","6600 block of Greig Street",38.9006,-76.9049,0,4,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","6",20
146565,2014-06-15,"","Indiana","Kokomo","","5100 Clinton Drive",40.4373,-86.1256,0,4,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Bar/club incident - in or around establishment","2014","6",15
146586,2014-06-15,"","Illinois","Park Forest","","200 Berry Street",41.5014,-87.6792,0,4,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","6",15
149706,2014-06-13,"","California","Los Angeles","","8600 block of South Figueroa Street",33.96,-118.283,3,1,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Gang involvement
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Defensive Use","2014","6",13
156245,2014-06-09,"","New Jersey","Paterson","","Rosa Parks Boulevard and Godwin Avenue",40.9207,-74.1591,0,6,0,0,0,"Shot - Wounded/Injured
Drive-by (car to street, car to car)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","6",9
144524,2014-06-08,"","Florida","Fort Myers","","17372 Phlox Drive",26.4815,-81.8213,4,0,1,0,0,"Shot - Dead (murder, accidental, or suicide)
Suicide^
Murder/Suicide
Mass Murder (4+ deceased victims excluding the subject/suspect/perpetrator , one location)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","6",8
144565,2014-06-08,"","Alabama","Opp","","611 Hardin Street",31.2722,-86.2531,1,4,0,0,1,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Bar/club incident - in or around establishment","2014","6",8
143723,2014-06-07,"","South Carolina","Moncks Corner","","Tish Lane",33.1711,-80.1311,1,5,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Gang involvement
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","6",7
143979,2014-06-07,"","Michigan","Oak Park","","10811 W. Ten Mile Rd.",42.4744,-83.1711,1,3,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","6",7
142822,2014-06-04,"","Illinois","Chicago","","4900 West West End Avenue",41.8056,-87.5864,1,3,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Gang involvement
Possession of gun by felon or prohibited person
Stolen/Illegally owned gun{s} recovered during arrest/warrant","2014","6",4
142818,2014-06-03,"","Georgia","Atlanta","","Auburn Avenue",33.7555,-84.3771,1,4,0,0,1,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","6",3
142076,2014-06-02,"","Illinois","Chicago","","2660 E. 79th St",41.7519,-87.559,0,7,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","6",2
141792,2014-06-01,"","California","Sacramento","","6500 46th Street",38.5081,-121.452,0,4,0,0,0,"Shot - Wounded/Injured
Drive-by (car to street, car to car)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","6",1
141382,2014-06-01,"","Illinois","Chicago","","West Ferdinand Street and North Lavergne Avenue ",41.8895,-87.7505,1,5,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","6",1
153532,2014-05-31,"","California","San Bernardino","","800 block of West Victoria St",34.1075,-117.291,1,3,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Drive-by (car to street, car to car)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","5",31
139281,2014-05-25,"","Ohio","Toledo","","2100 block of Joffre Avenue",41.6617,-83.5864,1,3,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Gang involvement
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","5",25
138567,2014-05-24,"","Michigan","Detroit","","Strathmoor St",42.397,-83.1876,0,4,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Gang involvement
Drug involvement","2014","5",24
138645,2014-05-24,"","South Carolina","Myrtle Beach","Bermuda Sands Motel","104 N Ocean Blvd",33.6838,-78.8872,3,1,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Gang involvement","2014","5",24
140185,2014-05-23,"","Louisiana","New Orleans","","6200 block of Eads Street",30.0227,-90.0508,1,7,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","5",23
138282,2014-05-23,"9:30 PM","California","Goleta","Alpha Phi sorority","840 Embarcadero del Norte",34.4142,-119.855,3,7,1,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Suicide^
Murder/Suicide
Officer Involved Incident
Officer Involved Shooting - subject/suspect/perpetrator killed
Officer Involved Shooting - subject/suspect/perpetrator suicide at standoff
Drive-by (car to street, car to car)
Spree Shooting (multiple victims, multiple locations)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Hate crime","2014","5",23
138370,2014-05-23,"","California","Bellflower","","9541 Flower Street",33.8821,-118.131,2,2,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","5",23
142123,2014-05-21,"","Texas","Dallas","","4515 Village Fair Pl",32.6894,-96.8283,1,3,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","5",21
135904,2014-05-18,"","Ohio","Sandusky","","1643 Cleveland Rd",41.4425,-82.6854,0,7,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Bar/club incident - in or around establishment","2014","5",18
136567,2014-05-17,"","California","Coachella","","84000 block of Pedro Drive",33.6849,-116.188,1,3,0,0,1,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","5",17
136163,2014-05-17,"2:55 AM","District of Columbia","Washington","","2200 block of Adams Pl NE",38.9193,-76.9749,0,5,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Bar/club incident - in or around establishment","2014","5",17
134823,2014-05-13,"","Georgia","Atlanta","","Panther Trail and Childress Drive",33.6982,-84.4862,0,5,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","5",13
134591,2014-05-12,"","Illinois","Chicago","","3400 West 24th Street",41.8481,-87.71,0,4,0,0,0,"Shot - Wounded/Injured
Gang involvement
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","5",12
134238,2014-05-11,"","Tennessee","Memphis","","2517 Shasta",35.1688,-89.9749,0,7,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Bar/club incident - in or around establishment","2014","5",11
156823,2014-05-10,"","California","Sacramento","Peregrine Park","3031 Guadalajara Way",38.6241,-121.525,1,6,0,0,2,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","5",10
134044,2014-05-10,"","Georgia","Stone Mountain","","1100 To Lani Farm Road",33.7622,-84.2059,1,3,0,0,1,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Home Invasion
Home Invasion - Resident killed
Home Invasion - Resident injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","5",10
134052,2014-05-10,"","Georgia","Decatur","","Shamrock Dr",33.726,-84.2583,2,3,0,0,1,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Drive-by (car to street, car to car)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Gang involvement","2014","5",10
131697,2014-05-04,"","Illinois","Chicago","","500 West Erie Street",41.8939,-87.6414,1,3,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Gang involvement
Drive-by (car to street, car to car)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","5",4
132897,2014-05-04,"","Colorado","Wheat Ridge","","12100 W 44th",39.7779,-105.136,0,4,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","5",4
131998,2014-05-03,"","Arkansas","Jonesboro","","2201 Moore Rd",35.8185,-90.6155,3,4,1,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Suicide^
Murder/Suicide
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Domestic Violence","2014","5",3
132405,2014-05-03,"1:35 AM","Texas","Houston","","Gears Rd and Trickey Rd",29.946,-95.4448,0,6,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
House party / Block Party / Park Party
Gang involvement","2014","5",3
130933,2014-04-30,"","Illinois","Chicago","","7200 South Phillips Avenue",41.7644,-87.5658,0,4,0,0,0,"Shot - Wounded/Injured
Drive-by (car to street, car to car)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","4",30
130232,2014-04-29,"6:00 AM","Georgia","Kennesaw","","1675 Airport Road",34.0105,-84.5977,0,6,1,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Suicide^
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","4",29
129730,2014-04-27,"","New York","Troy","","Fourth Street",42.7208,-73.6913,0,5,0,0,0,"Shot - Wounded/Injured
Gang involvement
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","4",27
128871,2014-04-25,"","Tennessee","Memphis","","2000 Chelsea Avenue",35.1735,-89.9907,2,3,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Bar/club incident - in or around establishment","2014","4",25
173109,2014-04-22,"","California","Los Angeles","","6419 Brynhurst Avenue",33.9811,-118.334,1,3,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Drive-by (car to street, car to car)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","4",22
